Scopus_ID,abstract,author,pubDate,title
SCOPUS_ID:84978852643,"Accurate forecasting of renewable-energy sources plays a key role in their integration into the grid. This paper proposes a novel soft computing framework using a modified clustering technique, an innovative hourly time-series classification method, a new cluster selection algorithm and a multilayer perceptron neural network (MLPNN) to increase the solar radiation forecasting accuracy. The proposed clustering method is an improved version of K-means algorithm that provides more reliable results than the K-means algorithm. The time series classification method is specifically designed for solar data to better characterize its irregularities and variations. Several different solar radiation datasets for different states of U.S. are used to evaluate the performance of the proposed forecasting model. The proposed forecasting method is also compared with the existing state-of-the-art techniques. The comparison results show the higher accuracy performance of the proposed model.",Ghofrani M.,2016-11-01,A novel soft computing framework for solar radiation forecasting
SCOPUS_ID:84982078838,"Highly accurate short-term power load forecasting (STLF) is fundamental to the success of reducing the risk when making power system planning and operational decisions. For quantifying uncertainty associated with power load and obtaining more information of future load, a probability density forecasting method based on quantile regression neural network using triangle kernel function (QRNNT) is proposed. The nonlinear structure of neural network is applied to transform the quantile regression model for constructing probabilistic forecasting method. Moreover, the triangle kernel function and direct plug-in bandwidth selection method are employed to perform kernel density estimation. To verify the efficiency, the proposed method is used for Canada's and China's load forecasting. The complete probability density curves are obtained to indicate the QRNNT method is capable of forecasting high quality prediction interval (PIs) with higher coverage probability. Numerical results also confirm favorable performance of proposed method in comparison with the several existing forecasting methods.",He Y.,2016-11-01,Short-term power load probability density forecasting based on quantile regression neural network and triangle kernel function
SCOPUS_ID:84980018991,(not available),Sayarshad H.R.,2016-11-01,Survey and empirical evaluation of nonhomogeneous arrival process models with taxi data
SCOPUS_ID:84991294549,"This paper is aimed on the analysis of monthly spot oil prices (WTI) between 1986 and 2015. The methodology is based on Dynamic Model Averaging (DMA) and Dynamic Model Selection (DMS) framework. The important feature of DMA method is an allowance for both time-varying coefficients and large state space model (i.e., the set of oil price determinants can change in time). Within this framework it was explicitly shown how the significance of oil price determinants vary in time. These determinants itself were chosen with respect to some previous studies. Contrary to the currently reported DMA applications in some other fields, no significant evidence was found that DMA is superior over, for example, ARIMA model. However, DMA could also not been rejected as a significantly worse model due to certain statistical tests. The performed DMA analysis was checked for robustness on various model parameters and for certain computational issues.
                  It was found, for example, that in the context of the 2008 oil price peak exchange rates and stock markets were important oil price drivers, whereas oil production or oil import were just minor determinants. Some role of the change in inventories was found, but not greater than the one in 1991. The role of China's economy as an oil price driver in 2008 was found to be relatively smaller than in other time periods. Also, the robustness of these findings was discussed.",Drachal K.,2016-11-01,Forecasting spot oil price in a dynamic model averaging framework — Have the determinants changed over time?
SCOPUS_ID:84976584389,"This study is to examine the possibility of applying intelligent agents’ characteristics to affect users’ intention in a search engine. All data were collected using online questionnaires provided in the search engine from users older than 15 years. A total of 890 questionnaires were collected. Based on these data, descriptive statistics analysis, the Pearson product-moment correlation, and hierarchical regression were conducted. All preliminary findings indicate that both beliefs and perceived risks of users in the search engine positively affects their behavioral intention. Therefore, businesses operated using a search engine must always focus on the characteristics of intelligent agents, particularly to eliminate perceived risks to increase the behavioral intention of using the search engine.",Chao C.-Y.,2016-11-01,The interrelationship between intelligent agents’ characteristics and users’ intention in a search engine by making beliefs and perceived risks mediators
SCOPUS_ID:84990928845,"Building on regulatory focus theory and the theory of action phases, we propose that the opportunity seeking of the entrepreneurial mindset is fueled by promotion focus, but transformed from something that liberates individuals from sub-optimal goals into something that traps them in escalation scenarios depending on the stability of environmental conditions faced, the duration of the project, and the specificity of the goal being pursued. Our meta-theoretical process model of escalation of commitment suggests that the decision to persist is set into motion long before individuals engage in the cost-benefit analysis examined in most escalation studies. We argue that, when individuals seek opportunities in a promotion-focused state of goal striving, they are likely to forego contingency planning, which precludes the formation of an exit strategy and leaves them unable to disengage despite an emerging desire to do so. Worse yet, opportunity seeking under the aforementioned conditions delays detection of an action crisis, which increases risk exposure and allows resources, time, and reputation invested to further accumulate, making disengagement that much more difficult once the entrepreneur realizes that a decision is necessary. Using the events of the 1996 Mount Everest disaster made famous by Jon Krakauer's Into Thin Air, we illustrate our proposed model and discuss its implications for entrepreneurship, escalation, and self-regulation research.",McMullen J.S.,2016-11-01,Trapped by the entrepreneurial mindset: Opportunity seeking and escalation of commitment in the Mount Everest disaster
SCOPUS_ID:84992134111,(not available),Hale M.,2016-11-01,List of publications on the economic and social history of Great Britain and Ireland published in 2015
SCOPUS_ID:85007270641,(not available),Khuntia S.R.,2016-10-31,Neural network-based load forecasting and error implication for short-term horizon
SCOPUS_ID:85007170470,(not available),Song H.,2016-10-31,Multivariate electricity consumption prediction with Extreme Learning Machine
SCOPUS_ID:85007202924,(not available),Kuck M.,2016-10-31,Meta-learning with neural networks and landmarking for forecasting model selection an empirical evaluation of different feature sets applied to industry data
SCOPUS_ID:85007165637,(not available),Gensler A.,2016-10-31,Forecasting wind power - An ensemble technique with gradual coopetitive weighting based on weather situation
SCOPUS_ID:85016614195,(not available),Antonio N.,2016-10-31,Using data science to predict hotel booking cancellations
SCOPUS_ID:85007273913,(not available),Rana M.,2016-10-31,Solar power forecasting using weather type clustering and ensembles of neural networks
SCOPUS_ID:85007188975,(not available),Cao Z.,2016-10-31,Multiple adaptive kernel size KLMS for Beijing PM2.5 prediction
SCOPUS_ID:85007200791,(not available),Ribeiro G.T.,2016-10-31,Short-term load forecasting using wavenet ensemble approaches
SCOPUS_ID:85000702112,(not available),Ding C.,2016-10-28,Predicting short-term subway ridership and prioritizing its influential factors using gradient boosting decision trees
SCOPUS_ID:84997109159,(not available),Mahalakshmi G.,2016-10-27,A survey on forecasting of time series data
SCOPUS_ID:84997217118,(not available),Varanasi J.,2016-10-27,A comparative study of wind power forecasting techniques - A review article
SCOPUS_ID:85020149155,(not available),Gangopadhyay P.,2016-10-26,Analytical peace economics: The illusion of war for peace
SCOPUS_ID:85000733404,(not available),Daniel M.,2016-10-25,An analysis of persuasive technologies for energy demand side management Une analyse des systèmes interactifs et persuasifs pour la maîtrise de l'énergie
SCOPUS_ID:84996559756,(not available),Zheng Z.,2016-10-24,Urban traffic prediction through the second use of inexpensive big data from buildings
SCOPUS_ID:84987879308,"Predicting the expected throughput of TCP is important for several aspects such as e.g. determining handover criteria for future multihomed mobile nodes or determining the expected throughput of a given MPTCP subflow for load-balancing reasons. However, this is challenging due to time varying behavior of the underlying network characteristics. In this paper, we present a genetic-algorithm-based prediction model for estimating TCP throughput values. Our approach tries to find the best matching combination of mathematical functions that approximate a given time series that accounts for the TCP throughput samples using genetic algorithm. Based on collected historical datapoints about measured TCP throughput samples, our algorithm estimates expected throughput over time. We evaluate the quality of the prediction using different selection and diversity strategies for creating new chromosomes. Also, we explore the use of different fitness functions in order to evaluate the goodness of a chromosome. The goal is to show how different tuning on the genetic algorithm may have an impact on the prediction. Using extensive simulations over several TCP throughput traces, we find that the genetic algorithm successfully finds reasonable matching mathematical functions that allow to describe the TCP sampled throughput values with good fidelity. We also explore the effectiveness of predicting time series throughput samples for a given prediction horizon and estimate the prediction error and confidence.",Hernandez Benet C.,2016-10-24,Predicting expected TCP throughput using genetic algorithm
SCOPUS_ID:84997207703,(not available),Jensen R.H.,2016-10-23,HeatDial: Beyond user scheduling in eco-interaction
SCOPUS_ID:85011554697,(not available),Baek and J.,2016-10-20,Deep-Learning Architectures to Forecast Bus Ridership at the Stop and Stop-To-Stop Levels for Dense and Crowded Bus Networks
SCOPUS_ID:84997611061,(not available),Lim W.T.,2016-10-19,Housing price prediction using neural networks
SCOPUS_ID:85018551693,(not available),Cavallaro F.,2016-10-19,Design and implementation of a fuzzy inference model for mapping the sustainability of energy crops
SCOPUS_ID:85016894288,(not available),Hampson F.O.,2016-10-17,"Look Who's Watching: Surveillance, Treachery and Trust Online"
SCOPUS_ID:84977626775,"In last decade, the higher penetration of renewable energy resources (RES) in energy market was encouraged by implementing the energy polices in several developed and developing countries due to increasing environmental concerns. Among wide range of RES, Photovoltaic (PV) electricity generation get higher attention by researcher, energy policy makers and power production companies due to its economic and environmental benefits. Therefore, a large PV penetration was observed in energy market with rapid growth in the last decade. The PV output power is highly uncertain due to several meteorological factors such as temperature, wind speed, cloud cover, atmospheric aerosol levels and humidity level. The inherent variability of PV output power creates different issues directly or indirectly for power grid such as power system control and reliability, reserves cost, dispatchable and ancillary generation, grid integration and power planning. Therefore, there is need to accurately forecast the PV output over the spectrum of forecast horizon at different chronological scales. In this paper, a comprehensive and systematic review of PV output power forecast models were provided. This review covers the different factors affecting PV forecast, PV output power profile and performance matrices to evaluate the forecast model. The critical analysis regressive and artificial intelligence based forecast models are also presented. In addition, the potential benefits of hybrid techniques for PV forecast models are also thoroughly discussed.",Raza M.Q.,2016-10-15,On recent advances in PV output power forecast
SCOPUS_ID:84978427954,"Due its intermittency, the large-scale integration of solar energy into electricity grids is an issue and more specifically in an insular context. Thus, forecasting the output of solar energy is a key feature to efficiently manage the supply-demand balance.
                  In this paper, three short term forecasting procedures are applied to island locations in order to see how they perform in situations that are potentially more volatile than continental locations. Two continental locations, one coastal and one inland are chosen for comparison. At the two time scales studied, ten minute and hourly, the island locations prove to be more difficult to forecast, as shown by larger forecast errors.
                  It is found that the three methods, one purely statistical combining Fourier series plus linear ARMA models, one combining clear sky index models plus neural net models, and a third using a clear sky index plus ARMA, give similar forecasting results.
                  It is also suggested that there is great potential of merging modelling approaches on different horizons.",Boland J.,2016-10-15,Short term solar radiation forecasting: Island versus continental sites
SCOPUS_ID:84978708768,"Wind power probabilistic forecast is being used as input in several decision-making problems, such as stochastic unit commitment, operating reserve setting and electricity market bidding. This work introduces a new on-line quantile regression model based on the Reproducing Kernel Hilbert Space (RKHS) framework. Its application to the field of wind power forecasting involves a discussion on the choice of the bias term of the quantile models, and the consideration of the operational framework in order to mimic real conditions. Benchmark against linear and splines quantile regression models was performed for a real case study during a 18 months period. Model parameter selection was based on k-fold crossvalidation. Results showed a noticeable improvement in terms of calibration, a key criterion for the wind power industry. Modest improvements in terms of Continuous Ranked Probability Score (CRPS) were also observed for prediction horizons between 6 and 20 h ahead.",Gallego-Castillo C.,2016-10-15,On-line quantile regression in the RKHS (Reproducing Kernel Hilbert Space) for operational probabilistic forecasting of wind power
SCOPUS_ID:84979788917,"With the smart portable systems and the daily growth of databases on the web, there are ever-increasing requirements to learn the batch arriving and large sample data set. In this paper, an incremental learning model of support vector regression (SVR) is proposed to forecast the electric load under the batch arriving and large sample. For modeling with SVR, the optimal embedding of time series is constructed by phase space reconstruction (PSR). Then, an optimal training subset for the training of SVR is extracted based on the current data set, which enables us to cut the high time and space complexity by reducing the full training data set. When newly-increased data are added into the system, a representative data set reconstruction method is presented for quickly re-training the current SVR, and a nested particle swarm optimization (NPSO) framework is presented to select the parameters of the incremental SVR model. Experiments of incremental electric load forecasting demonstrate the computational superiority of the presented model over the comparison models.",Yang Y.,2016-10-15,An incremental electric load forecasting model based on support vector regression
SCOPUS_ID:84982307169,"In an off-grid hybrid wind-diesel-battery system, the diesel generator is often not utilised efficiently, therefore compromising its lifetime. In particular, the general rule of thumb of running the diesel generator at more than 40% of its rated capacity is often unmet. This is due to the variation in power demand and wind speed which needs to be supplied by the diesel generator. In addition, the frequent start-stop of the diesel generator leads to additional mechanical wear and fuel wastage. This research paper proposes a novel control algorithm which optimises the operation of a diesel generator, using genetic algorithm. With a given day-ahead forecast of local renewable energy resource and load demand, it is possible to optimise the operation of a diesel generator, subjected to other pre-defined constraints. Thus, the utilisation of the renewable energy sources to supply electricity can be maximised. Usually, the optimisation studies of a hybrid system are being conducted through simple analytical modelling, coupled with a selected optimisation algorithm to seek the optimised solution. The obtained solution is not verified using a more realistic system model, for instance the physical modelling approach. This often led to the question of the applicability of such optimised operation being used in reality. In order to take a step further, model-based design using Simulink is employed in this research to perform a comparison through a physical modelling approach. The Simulink model has the capability to incorporate the electrical and mechanical (Simscape) physical characteristics into the simulation, which are often neglected by other authors when performing such study. Therefore, hybrid system simulation models are built according to the system proposed in the work. Finally, sensitivity analyses are performed as a mean of testing the designed hybrid system’s robustness against wind and load forecast errors.",Gan L.K.,2016-10-15,Optimised operation of an off-grid hybrid wind-diesel-battery system using genetic algorithm
SCOPUS_ID:84941247752,"Renewable power output is an important factor in scheduling and for improving balanced area control performance. This investigation develops an evolutionary seasonal decomposition least-square support vector regression (ESDLS-SVR) to forecast monthly solar power output. The construction of the ESDLS-SVR uses seasonal decomposition and least-square support vector regression (LS-SVR). Genetic algorithms (GA) are used simultaneously to select the parameters of the LS-SVR. Monthly solar power output data from Taiwan Power Company are used. Empirical results indicate that the proposed forecasting system demonstrates a superior performance in terms of forecasting accuracy. A comparative study has been introduced showing that the ESDLS-SVR model performance is better than autoregressive integrated moving average (ARIMA), seasonal autoregressive integrated moving average (SARIMA), generalized regression neural network (GRNN) and LS-SVR models.",Lin K.-P.,2016-10-15,Solar power output forecasting using evolutionary seasonal decomposition least-square support vector regression
SCOPUS_ID:84995532099,"Accurate monthly inbound tourist flow forecasting can provide the reliable guidance for better tourism planning and administration. However, it has been found that the monthly inbound tourist flow demonstrates a complex nonlinear characteristic and an obvious seasonal tendency. Support vector regression (SVR) has been widely applied to handle nonlinear time series prediction, but it suffers from the key parameters selection and the influence of seasonal tendency. This paper proposes a novel approach, namely SFOASVR, which hybridizes SVR model with fruit fly optimization algorithm (FOA) and the seasonal index adjustment to forecast monthly tourist flow. Besides, in order to comprehensively evaluate the forecasting performance of the hybrid model, two kinds of forecasting horizons, namely single-step-ahead and multi-step-ahead, are used. In addition, the inbound tourist flow to mainland China from January 2000 to December 2013 is used as data set. The results show that the proposed hybrid SFOASVR approach is a viable option for tourist flow forecasting applications.",Lijuan W.,2016-10-15,Seasonal SVR with FOA algorithm for single-step and multi-step ahead forecasting in monthly inbound tourist flow
SCOPUS_ID:84995607491,(not available),Rao G.N.,2016-10-11,A Drone Remote Sensing for Virtual Reality Simulation System for Forest Fires: Semantic Neural Network Approach
SCOPUS_ID:84995505374,(not available),Miao D.,2016-10-11,MSFS: Multiple Spatio-temporal Scales Traffic Forecasting in Mobile Cellular Network
SCOPUS_ID:84994096876,(not available),Fard A.K.,2016-10-06,Evolutionary short term load forecasting based on ANN: A comparison with the most well-known algorithms
SCOPUS_ID:84994099187,(not available),Abhinav R.,2016-10-05,Grid integration of wind turbine and battery energy storage system: Review and key challenges
SCOPUS_ID:85020132913,(not available),Abrahams G.,2016-10-04,Making Use of Deleuze in Planning: Proposals for a speculative and immanent assessment method
SCOPUS_ID:84995460944,"In the present study, 7-subsituted coumarin derivatives were synthesized using various aromatic and heterocyclic amines, and evaluated in vivo for anti-inflammatory and analgesic activity, and for ulcerogenic risk. The most active compounds were evaluated in vitro for 5-lipoxygenase (5-LOX) inhibition. Docking study was performed to predict the binding affinity, and orientation at the active site of the enzyme. In vivo anti-inflammatory and analgesic activity, and in vitro 5-LOX enzyme inhibition study revealed that compound 33 and 35 are the most potent compounds in all the screening methods. In vitro kinetic study of 35 showed mixed or non-competitive type of inhibition with 5-LOX enzyme. Presence of OCH3 group in 35 and Cl in 33 at C6-position of benzothiazole ring were found very important substitutions for potent activity.",Srivastava A.K.,2016-10-03,Short-term load forecasting methods: A review
SCOPUS_ID:84958576866,(not available),Ebtehaj I.,2016-10-02,Evolutionary design of a generalized polynomial neural network for modelling sediment transport in clean pipes
SCOPUS_ID:84978517168,"Sales forecasting has long been crucial for companies since it is important for financial planning, inventory management, marketing, and customer service. In this study, a novel clustering-based sales forecasting scheme that uses an extreme learning machine (ELM) and assembles the results of linkage methods is proposed. The proposed scheme first uses the K-means algorithm to divide the training sales data into multiple disjointed clusters. Then, for each cluster, the ELM is applied to construct a forecasting model. Finally, a test datum is assigned to the most suitable cluster identified according to the result of combining five linkage methods. The constructed ELM model corresponding to the identified cluster is utilized to perform the final prediction. Two real sales datasets of computer servers collected from two multinational electronics companies are used to illustrate the proposed model. Empirical results showed that the proposed clustering-based sales forecasting scheme statistically outperforms eight benchmark models, and hence demonstrates that the proposed approach is an effective alternative for sales forecasting.",Lu C.-J.,2016-10-01,A clustering-based sales forecasting scheme by using extreme learning machine and ensembling linkage methods with applications to computer server
SCOPUS_ID:84982851420,"Forecasting air passenger demand is a critical aspect of formulating appropriate operation plans in airport operation. Airport operation not only requires long-term demand forecasting to establish long-term plans, but also short-term demand forecasting for more immediate concerns. Most airports forecast their short-term passenger demand based on experience, which provides limited forecasting accuracy, depending on the level of expertise. For accurate short-term forecasting independent of the level of expertise, it is necessary to create reliable short-term forecasting models and to reflect short-term fluctuations in air passenger demand. This study aims to develop a forecasting model of short-term air passenger demand using big data from search queries to identify these short-term fluctuations. The suggested forecasting model presents an average forecast error of 5.3% and indicates that an increase of approximately 195,000 air passengers is to be expected 8months later, as the key query frequencies increase by 0.1%.",Kim S.,2016-10-01,Forecasting short-term air passenger demand using big data from search engine queries
SCOPUS_ID:84978394264,"Scenario discovery is a model-based approach to scenario development under deep uncertainty. Scenario discovery relies on the use of statistical machine learning algorithms. The most frequently used algorithm is the Patient Rule Induction Method (PRIM). This algorithm identifies regions in an uncertain model input space that are highly predictive of model outcomes that are of interest. To identify these regions, PRIM uses a hill-climbing optimization procedure. This suggests that PRIM can suffer from the usual defects of hill climbing optimization algorithms, including local optima, plateaus, and ridges and valleys. In case of PRIM, these problems are even more pronounced when dealing with heterogeneously typed data. Drawing inspiration from machine learning research on random forests, we present an improved version of PRIM. This improved version is based on the idea of performing multiple PRIM analyses based on randomly selected features and combining these results using a bagging technique. The efficacy of the approach is demonstrated using three cases. Each of the cases has been published before and used PRIM. We compare the results found using PRIM with the results found using the improved version of PRIM. We find that the improved version is more robust to new data, can better cope with heterogeneously typed data, and is less prone to overfitting.",Kwakkel J.H.,2016-10-01,Improving scenario discovery by bagging random boxes
SCOPUS_ID:85027719644,(not available),Tadrous J.,2016-10-01,On Optimal Proactive Caching for Mobile Networks With Demand Uncertainties
SCOPUS_ID:85021184170,(not available),Liang Y.,2016-10-01,Short-term load forecasting based on wavelet transform and least squares support vector machine optimized by improved cuckoo search
SCOPUS_ID:84955579023,(not available),Bala A.,2016-10-01,Prediction-based proactive load balancing approach through VM migration
SCOPUS_ID:85020527189,(not available),Rana M.,2016-10-01,Neural network ensemble based approach for 2D-interval prediction of solar photovoltaic power
SCOPUS_ID:84973572814,"Recently, combination algorithms from machine learning classification have been extended to time series regression, most notably seven variants of the popular AdaBoost algorithm. Despite their theoretical promise their empirical accuracy in forecasting has not yet been assessed, either against each other or against any established approaches of forecast combination, model selection, or statistical benchmark algorithms. Also, none of the algorithms have been assessed on a representative set of empirical data, using only few synthetic time series. We remedy this omission by conducting a rigorous empirical evaluation using a representative set of 111 industry time series and a valid and reliable experimental design. We develop a full-factorial design over derived Boosting meta-parameters, creating 42 novel Boosting variants, and create a further 47 novel Boosting variants using research insights from forecast combination. Experiments show that only few Boosting meta-parameters increase accuracy, while meta-parameters derived from forecast combination research outperform others.",Barrow D.K.,2016-10-01,A comparison of AdaBoost algorithms for time series forecast combination
SCOPUS_ID:84937143912,(not available),Chattopadhyay M.,2016-10-01,Elucidating the role of topological pattern discovery and support vector machine in generating predictive models for Indian summer monsoon rainfall
SCOPUS_ID:84994533196,(not available),Chang Z.,2016-10-01,Video management and resource allocation for a Large-Scale VoD cloud
SCOPUS_ID:84992153831,"Groundwater systems are intrinsically heterogeneous with dynamic temporal-spatial patterns, which cause great difficulty in quantifying their complex processes, while reliable predictions of regional groundwater levels are commonly needed for managing water resources to ensure proper service of water demands within a region. In this study, we proposed a novel and flexible soft-computing technique that could effectively extract the complex high-dimensional input–output patterns of basin-wide groundwater–aquifer systems in an adaptive manner. The soft-computing models combined the Self Organized Map (SOM) and the Nonlinear Autoregressive with Exogenous Inputs (NARX) network for predicting monthly regional groundwater levels based on hydrologic forcing data. The SOM could effectively classify the temporal-spatial patterns of regional groundwater levels, the NARX could accurately predict the mean of regional groundwater levels for adjusting the selected SOM, the Kriging was used to interpolate the predictions of the adjusted SOM into finer grids of locations, and consequently the prediction of a monthly regional groundwater level map could be obtained. The Zhuoshui River basin in Taiwan was the study case, and its monthly data sets collected from 203 groundwater stations, 32 rainfall stations and 6 flow stations during 2000and2013 were used for modelling purpose. The results demonstrated that the hybrid SOM-NARX model could reliably and suitably predict monthly basin-wide groundwater levels with high correlations (R2
                     >0.9 in both training and testing cases). The proposed methodology presents a milestone in modelling regional environmental issues and offers an insightful and promising way to predict monthly basin-wide groundwater levels, which is beneficial to authorities for sustainable water resources management.",Chang F.-J.,2016-10-01,Prediction of monthly regional groundwater levels through hybrid soft-computing techniques
SCOPUS_ID:84990929799,(not available),Jiang H.,2016-10-01,Online Updating of Computer Model Output Using Real-Time Sensor Data
SCOPUS_ID:84979257105,(not available),Zhang G.,2016-10-01,Forecasting financial time series using a methodology based on autoregressive integrated moving average and Taylor expansion
SCOPUS_ID:84964328579,"Modern society relies on the availability and smooth operation of complex engineering systems, such as electric power systems, water distributions networks, etc. which due to the recent advancements in information and communication technologies (ICT) are usually controlled by means of a cyber-layer. This design may potentially improve the usage of the components of the cyber-physical system (CPS), however further protection is needed due to the emerging threat of cyber-attacks. These may degrade the quality of the communicated information which is of fundamental importance in the decision making process.
                  This paper proposes a novel methodology for automatic identification of the type of the integrity attack affecting a CPS. We designed a feature set for capturing the characteristics of each attack in the spectral and wavelet domains while its distribution is learned by pattern recognition algorithms of different modelling properties customized for the specific application scenario. In addition a novelty detection component is incorporated for dealing with previously unseen types of attacks. The proposed approach is applied onto data coming from the IEEE-9 bus model achieving promising identification performance.",Ntalampiras S.,2016-10-01,Automatic identification of integrity attacks in cyber-physical systems
SCOPUS_ID:84973124329,"Decision makers usually seek the best possible information to support their decisions. Yet the more experts a decision maker consults, the more divergent opinions he or she might collect. In particular, the approach of attaining an adequate level of information is of crucial importance for many stakeholders such as financial and political institutions as well as sales departments. Inspired by fact that simple heuristics oftentimes outperform complex optimization models, we test and compare several simple forecast-combining methods, including multiple equally weighted approaches, an “imitate-the-successful” heuristic as well as several other weighting approaches (based on self-assessment, knowledge, and hit rate). Forecasts are collected and processed from the crowd using a novel Group Wisdom Support System (GWSS), which provides an entire forecast distribution and information on the consensus evolution over time. We find that the equally weighted triangular forecasts, a simple 1/N heuristic, delivers the most accurate results.",von der Gracht H.A.,2016-10-01,Testing weighting approaches for forecasting in a Group Wisdom Support System environment
SCOPUS_ID:84989834088,"Objective
                  In this paper, we aim to evaluate the use of electronic technologies in out of hours (OoH) task-management for assisting the design of effective support systems in health care; targeting local facilities, wards or specific working groups. In addition, we seek to draw and validate conclusions with relevance to a frequently revised service, subject to increasing pressures.
               
               
                  Methods and material
                  We have analysed 4 years of digitised demand-data extracted from a recently deployed electronic task-management system, within the Hospital at Night setting in two jointly coordinated hospitals in the United Kingdom. The methodology employed relies on Bayesian inference methods and parameter-driven state-space models for multivariate series of count data.
               
               
                  Results
                  Main results support claims relating to (i) the importance of data-driven staffing alternatives and (ii) demand forecasts serving as a basis to intelligent scheduling within working groups. We have displayed a split in workload patterns across groups of medical and surgical specialities, and sustained assertions regarding staff behaviour and work-need changes according to shifts or days of the week. Also, we have provided evidence regarding the relevance of day-to-day planning and prioritisation.
               
               
                  Conclusions
                  The work exhibits potential contributions of electronic tasking alternatives for the purpose of data-driven support systems design; for scheduling, prioritisation and management of care delivery. Electronic tasking technologies provide means to design intelligent systems specific to a ward, speciality or task-type; hence, the paper emphasizes the importance of replacing traditional pager-based approaches to management for modern alternatives.",Perez I.,2016-10-01,Out of hours workload management: Bayesian inference for decision support in secondary care
SCOPUS_ID:84961136311,(not available),Alvarez-Diaz M.,2016-10-01,Forecasting US consumer price index: does nonlinearity matter?
SCOPUS_ID:84988856972,(not available),Sossan F.,2016-10-01,Achieving the Dispatchability of Distribution Feeders Through Prosumers Data Driven Forecasting and Model Predictive Control of Electrochemical Storage
SCOPUS_ID:84979026112,(not available),Ceran Y.,2016-10-01,Knowing What Your Customer Wants: Improving Inventory Allocation Decisions in Online Movie Rental Systems
SCOPUS_ID:85008260027,(not available),Ayankoya K.,2016-10-01,Real-Time Grain Commodities Price Predictions in South Africa: A Big Data and Neural Networks Approach
SCOPUS_ID:84994667383,"To compare the accuracy of different forecasting approaches an error measure is required. Many error measures have been proposed in the literature, however in practice there are some situations where different measures yield different decisions on forecasting approach selection and there is no agreement on which approach should be used. Generally forecasting measures represent ratios or percentages providing an overall image of how well fitted the forecasting technique is to the observations. This paper proposes a multiplicative Data Envelopment Analysis (DEA) model in order to rank several forecasting techniques. We demonstrate the proposed model by applying it to the set of yearly time series of the M3 competition. The usefulness of the proposed approach has been tested using the M3-competition where five error measures have been applied in and aggregated to a single DEA score.",Emrouznejad A.,2016-10-01,A novel ranking procedure for forecasting approaches using Data Envelopment Analysis
SCOPUS_ID:85020402631,(not available),Niu D.,2016-10-01,An Asynchronous Fixed-Point Algorithm for Resource Sharing with Coupled Objectives
SCOPUS_ID:84988708716,(not available),Wang Q.,2016-10-01,Quantifying the Economic and Grid Reliability Impacts of Improved Wind Power Forecasting
SCOPUS_ID:84944698876,(not available),Chen T.,2016-10-01,Asymmetric cycle time bounding in semiconductor manufacturing: an efficient and effective back-propagation-network-based method
SCOPUS_ID:85020921563,(not available),Zhang X.,2016-10-01,Smart grid cost-emission unit commitment via Co-evolutionary agents
SCOPUS_ID:84978174611,"The strict CO2 emission targets set to tackle the global climate change associated with greenhouse gas emission exerts so much pressure on our cities which contribute up to 75% of the global carbon dioxide emission level, with buildings being the largest contributor [1]. Premised on this fact, urban planners are required to implement proactive energy planning strategies not only to meet these targets but also ensure that future cities development is performed in a way that promotes energy-efficiency. This article gives an overview of the state-of-art of energy planning and forecasting approaches for aiding physical improvement strategies in the building sector. Unlike previous reviews, which have addressed mainly the strengths as well as weaknesses of some of the approaches while referring to some relevant examples from the literature, this article focuses on critically analysing more approaches namely; 2D GIS and 3DGIS (CityGML) based energy prediction approaches, based on their frequent intervention scale, applicability in the building life cycle, and conventional prediction process. This will be followed by unravelling the gaps and issues pertaining to the reviewed approaches. Finally, based on the identified problems, future research prospects are recommended.",Chalal M.L.,2016-10-01,Energy planning and forecasting approaches for supporting physical improvement strategies in the building sector: A review
SCOPUS_ID:85005951092,(not available),Icarte Ahumada G.A.,2016-10-01,Applications of artificial intelligence in supply chain process: A systematic review Aplicaciones de inteligencia artificial en procesos de cadenas de suministros: Una revisión sistemática
SCOPUS_ID:84964345273,"Irresponsible and negligent use of natural resources in the last five decades has made it an important priority to adopt more intelligent ways of managing existing resources, especially the ones related to energy. The main objective of this paper is to explore the opportunities of integrating internal data already stored in Data Warehouses together with external Big Data to improve energy consumption predictions. This paper presents a study in which we propose an architecture that makes use of already stored energy data and external unstructured information to improve knowledge acquisition and allow managers to make better decisions. This external knowledge is represented by a torrent of information that, in many cases, is hidden across heterogeneous and unstructured data sources, which are recuperated by an Information Extraction system. Alternatively, it is present in social networks expressed as user opinions. Furthermore, our approach applies data mining techniques to exploit the already integrated data. Our approach has been applied to a real case study and shows promising results. The experiments carried out in this work are twofold: (i) using and comparing diverse Artificial Intelligence methods, and (ii) validating our approach with data sources integration.",Mate A.,2016-10-01,A hybrid integrated architecture for energy consumption prediction
